,0
533,0
534,0
535,0
536,1
537,1
538,1
539,0
540,0
541,1
542,1
543,0
544,0
545,0
546,1
547,0
548,0
549,0
550,0
551,0
552,0
553,1
554,0
555,0
556,0
557,1
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,1
571,0
572,0
573,1
574,1
575,0
576,1
577,0
578,1
579,0
580,0
581,1
582,0
583,0
584,1
585,0
586,0
587,1
588,0
589,1
590,0
591,0
592,0
593,1
594,0
595,1
596,1
597,0
598,0
599,1
600,0
601,0
602,0
603,1
604,1
605,0
606,0
607,1
608,1
609,0
610,1
611,1
612,0
613,1
614,1
615,1
616,0
617,0
618,0
619,0
620,0
621,0
622,1
623,1
624,0
625,1
626,0
627,0
628,0
629,0
630,1
631,0
632,1
633,1
634,0
635,1
636,0
637,0
638,0
639,0
640,1
641,1
642,0
643,0
644,1
645,0
646,1
647,0
648,0
649,0
650,0
651,1
652,0
653,0
654,1
655,0
656,0
657,0
658,0
659,0
660,1
661,0
662,0
663,0
664,0
665,1
666,1
667,0
668,0
669,1
670,0
671,0
672,1
673,0
674,0
675,0
676,0
677,0
678,0
679,1
680,0
681,0
682,0
683,1
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,1
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,1
704,1
705,0
706,0
707,1
708,0
709,1
710,0
711,0
712,0
713,0
714,1
715,0
716,0
717,0
718,0
719,1
720,0
721,0
722,1
723,1
724,0
725,1
726,1
727,0
728,0
729,0
730,1
731,0
732,0
733,0
734,0
735,1
736,0
737,0
738,1
739,0
740,0
741,0
742,1
743,1
744,1
745,0
746,1
747,0
748,1
749,1
750,0
751,0
752,0
753,1
754,0
755,1
756,1
757,1
758,1
759,0
760,0
761,0
762,0
763,0
764,1
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,1
783,0
784,0
785,0
786,1
787,1
788,1
789,0
790,1
791,1
792,0
793,0
794,1
795,0
796,0
797,0
798,0
799,1
800,0
801,1
802,0
803,1
804,1
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,1
813,0
814,1
815,0
816,0
817,0
818,1
819,0
820,1
821,0
822,1
823,0
824,0
825,0
826,1
827,0
828,0
829,0
830,1
831,1
832,1
833,0
834,0
835,0
836,0
837,0
838,1
839,1
840,0
841,1
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,1
850,0
851,0
852,0
853,0
854,0
855,1
856,1
857,1
858,1
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,1
867,0
868,1
869,0
870,1
871,1
872,0
873,0
874,1
875,0
876,1
877,1
878,1
879,0
880,0
881,1
882,1
883,0
884,0
885,1
886,0
887,1
888,0
889,0
890,0
891,0
892,1
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,1
902,0
903,0
904,0
905,1
906,0
907,0
908,1
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,1
930,0
931,0
932,0
933,1
934,0
935,0
936,1
937,0
938,0
939,0
940,1
941,0
942,1
943,1
944,1
945,0
946,0
947,0
948,1
949,0
950,1
951,0
952,0
953,1
954,0
955,1
956,0
957,0
958,0
959,0
960,0
961,1
962,1
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,1
972,0
973,0
974,0
975,0
976,1
977,1
978,1
979,0
980,0
981,1
982,0
983,1
984,0
985,0
986,0
987,0
988,0
989,1
990,0
991,0
992,1
993,0
994,0
995,0
996,1
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,1
1007,0
1008,0
1009,0
1010,0
1011,1
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,1
1033,0
1034,0
1035,1
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,1
1045,0
1046,1
1047,1
1048,1
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,1
1057,1
1058,0
1059,1
1060,0
1061,1
1062,0
1063,0
1064,1
1065,0
1066,1
1067,1
1068,1
1069,0
1070,0
1071,0
1072,0
1073,1
1074,0
1075,0
1076,1
1077,1
1078,0
1079,0
1080,0
1081,1
1082,0
1083,0
1084,0
1085,1
1086,1
1087,0
1088,0
1089,0
1090,0
1091,1
1092,0
1093,0
1094,0
1095,0
1096,1
1097,1
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,1
1107,0
1108,0
1109,0
1110,0
1111,1
1112,1
1113,1
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,1
1121,1
1122,0
1123,1
1124,0
1125,0
1126,1
1127,1
1128,0
1129,1
1130,1
1131,0
1132,0
1133,1
1134,1
1135,0
1136,0
1137,0
1138,0
1139,1
1140,0
1141,1
1142,0
1143,0
1144,0
1145,0
1146,0
1147,1
1148,1
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,1
1156,0
1157,0
1158,0
1159,0
1160,0
1161,1
1162,0
1163,1
1164,1
1165,1
1166,0
1167,0
1168,1
1169,0
1170,1
1171,1
1172,0
1173,0
1174,1
1175,1
1176,0
1177,1
1178,1
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,1
1197,0
1198,0
1199,0
1200,1
1201,0
1202,1
1203,0
1204,0
1205,1
1206,1
1207,1
1208,1
1209,0
1210,0
1211,1
1212,0
1213,0
1214,1
1215,1
1216,0
1217,1
1218,0
1219,0
1220,1
1221,0
1222,0
1223,0
1224,0
1225,1
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,1
1240,0
1241,1
1242,1
1243,0
1244,0
1245,1
1246,0
1247,0
1248,0
1249,1
1250,0
1251,0
1252,1
1253,1
1254,0
1255,1
1256,0
1257,0
1258,1
1259,1
1260,0
1261,1
1262,0
1263,0
1264,0
1265,0
1266,0
1267,1
1268,1
1269,0
1270,0
1271,1
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1278,1
1279,0
1280,0
1281,0
1282,0
1283,0
1284,0
1285,1
1286,1
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,0
1296,1
1297,0
1298,1
1299,0
1300,0
1301,0
1302,1
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,0
1310,0
1311,1
1312,0
1313,0
1314,1
1315,1
1316,0
1317,0
1318,0
1319,0
1320,1
1321,0
1322,1
1323,1
1324,1
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,1
1332,1
1333,0
1334,0
1335,1
1336,1
1337,0
1338,0
1339,1
1340,1
1341,0
1342,0
1343,0
1344,1
1345,0
1346,0
1347,1
1348,0
1349,0
1350,1
1351,0
1352,0
1353,1
1354,0
1355,0
1356,0
1357,0
1358,0
1359,1
1360,0
1361,0
1362,0
1363,0
1364,1
1365,0
1366,0
1367,1
1368,0
1369,0
1370,0
1371,1
1372,0
1373,0
1374,0
1375,1
1376,1
1377,1
1378,1
1379,0
1380,1
1381,0
1382,0
1383,0
1384,0
1385,1
1386,0
1387,0
1388,1
1389,1
1390,0
1391,0
1392,1
1393,0
1394,0
1395,1
1396,1
1397,0
1398,0
1399,1
1400,0
1401,0
1402,0
1403,0
1404,1
1405,1
1406,0
1407,0
1408,1
1409,0
1410,0
1411,0
1412,0
1413,0
1414,0
1415,1
1416,0
1417,1
1418,0
1419,0
1420,1
1421,1
1422,1
1423,0
1424,0
1425,1
1426,0
1427,1
1428,0
1429,1
1430,1
1431,1
1432,0
1433,1
1434,0
1435,1
1436,1
1437,1
1438,0
1439,1
1440,1
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,0
1449,1
1450,1
1451,1
1452,1
1453,0
1454,1
1455,0
1456,0
1457,0
1458,1
1459,1
1460,1
1461,0
1462,1
1463,0
1464,1
1465,1
1466,0
1467,0
1468,0
1469,0
1470,1
1471,0
1472,0
1473,1
1474,1
1475,1
1476,0
1477,1
1478,0
1479,0
1480,0
1481,1
1482,0
1483,1
1484,0
1485,1
1486,0
1487,1
1488,0
1489,1
1490,1
1491,1
1492,0
1493,0
1494,1
1495,1
1496,1
1497,0
1498,0
1499,1
1500,0
1501,1
1502,0
1503,1
1504,1
1505,0
1506,1
1507,1
1508,1
1509,1
1510,1
1511,0
1512,1
1513,1
1514,1
1515,1
1516,0
1517,0
1518,0
1519,0
1520,0
1521,1
1522,0
1523,0
1524,1
1525,1
1526,1
1527,1
1528,1
1529,1
1530,0
1531,1
1532,1
1533,1
1534,1
1535,1
1536,0
1537,0
1538,1
1539,0
1540,1
1541,0
1542,1
1543,1
1544,0
1545,1
1546,1
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0
1554,1
1555,1
1556,1
1557,1
1558,1
1559,1
1560,0
1561,1
1562,0
1563,1
1564,0
1565,0
1566,1
1567,0
1568,1
1569,1
1570,1
1571,1
1572,0
1573,0
1574,1
1575,0
1576,1
1577,1
1578,0
1579,1
1580,1
1581,1
1582,1
1583,1
1584,1
1585,0
1586,0
1587,1
1588,0
1589,0
1590,0
1591,1
1592,1
1593,1
1594,0
1595,0
1596,1
1597,0
1598,1
1599,1
1600,0
1601,1
1602,1
1603,0
1604,1
1605,1
1606,1
1607,0
1608,0
1609,1
1610,0
1611,1
1612,0
1613,1
1614,1
1615,0
1616,1
1617,0
1618,1
1619,1
1620,1
1621,1
1622,1
1623,1
1624,1
1625,0
1626,1
1627,0
1628,1
1629,1
1630,0
1631,1
1632,1
1633,1
1634,0
1635,1
1636,0
1637,0
1638,1
1639,1
1640,0
1641,1
1642,1
1643,1
1644,1
1645,0
1646,1
1647,0
1648,1
1649,0
1650,0
1651,1
1652,0
1653,1
1654,1
1655,0
1656,1
1657,1
1658,0
1659,0
1660,0
1661,1
1662,0
1663,0
1664,0
1665,1
1666,0
1667,1
1668,1
1669,0
1670,1
1671,1
1672,0
1673,1
1674,1
1675,1
1676,0
1677,1
1678,1
1679,1
1680,0
1681,0
1682,1
1683,0
1684,0
1685,1
1686,0
1687,1
1688,1
1689,1
1690,0
1691,1
1692,0
1693,1
1694,1
1695,0
1696,0
1697,1
1698,0
1699,0
1700,0
1701,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,1
1708,1
1709,1
1710,1
1711,1
1712,0
1713,0
1714,1
1715,0
1716,0
1717,1
1718,0
1719,0
1720,0
1721,1
1722,0
1723,0
1724,1
1725,0
1726,0
1727,1
1728,1
1729,1
1730,1
1731,0
1732,1
1733,1
1734,1
1735,1
1736,1
1737,1
1738,1
1739,0
1740,1
1741,0
1742,0
1743,1
1744,1
1745,0
1746,0
1747,1
1748,0
1749,0
1750,0
1751,1
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,1
1759,1
1760,0
1761,1
1762,0
1763,1
1764,1
1765,1
1766,1
1767,1
1768,1
1769,1
1770,0
1771,0
1772,1
1773,1
1774,0
1775,1
1776,0
1777,1
1778,0
1779,1
1780,1
1781,1
1782,1
1783,1
1784,1
1785,1
1786,1
1787,1
1788,1
1789,0
1790,1
1791,0
1792,1
1793,1
1794,1
1795,1
1796,0
1797,1
1798,0
1799,0
1800,0
1801,1
1802,1
1803,1
1804,1
1805,1
1806,1
1807,1
1808,1
1809,1
1810,1
1811,1
1812,1
1813,1
1814,1
1815,0
1816,0
1817,1
1818,0
1819,0
1820,1
1821,0
1822,0
1823,0
1824,1
1825,0
1826,1
1827,1
1828,1
1829,1
1830,1
1831,0
1832,1
1833,1
1834,1
1835,1
1836,1
1837,1
1838,0
1839,0
1840,0
1841,0
1842,1
1843,0
1844,0
1845,0
1846,1
1847,0
1848,1
1849,0
1850,1
1851,1
1852,0
1853,1
1854,1
1855,0
1856,1
1857,1
1858,0
1859,1
1860,1
1861,1
1862,0
1863,1
1864,0
1865,0
1866,1
1867,0
1868,0
1869,1
1870,1
1871,1
1872,1
1873,1
1874,1
1875,1
1876,1
1877,1
1878,1
1879,0
1880,1
1881,1
1882,1
1883,1
1884,1
1885,1
1886,1
1887,1
1888,0
1889,1
1890,1
1891,1
1892,1
1893,1
1894,1
1895,0
1896,1
1897,1
1898,0
1899,0
1900,0
1901,1
1902,0
1903,1
1904,0
1905,0
1906,1
1907,0
1908,1
1909,1
1910,0
1911,1
1912,1
1913,1
1914,1
1915,1
1916,0
1917,1
1918,0
1919,1
1920,1
1921,1
1922,1
1923,1
1924,1
1925,1
1926,1
1927,0
1928,1
1929,1
1930,1
1931,0
1932,1
1933,1
1934,0
1935,1
1936,1
1937,0
1938,1
1939,1
1940,1
1941,1
1942,1
1943,0
1944,0
1945,1
1946,1
1947,1
1948,0
1949,0
1950,1
1951,1
1952,0
1953,0
1954,1
1955,0
1956,1
1957,1
1958,0
1959,0
1960,1
1961,0
1962,0
1963,1
1964,1
1965,0
1966,0
1967,1
1968,0
1969,0
1970,1
1971,0
1972,1
1973,1
1974,0
1975,1
1976,0
1977,0
1978,1
1979,1
1980,0
1981,0
1982,0
1983,1
1984,1
1985,1
1986,0
1987,1
1988,1
1989,0
1990,1
1991,1
1992,0
1993,0
1994,1
1995,1
1996,0
1997,1
1998,0
1999,1
2000,0
2001,0
2002,1
2003,1
2004,1
2005,1
2006,1
2007,1
2008,0
2009,0
2010,1
2011,1
2012,1
2013,1
2014,1
2015,1
2016,1
2017,1
2018,1
2019,0
2020,1
2021,1
2022,1
2023,1
2024,0
2025,1
2026,1
2027,0
2028,1
2029,1
2030,1
2031,1
2032,1
2033,1
2034,0
2035,1
2036,1
2037,0
2038,0
2039,1
2040,1
2041,1
2042,1
2043,1
2044,1
2045,0
2046,1
2047,1
2048,0
2049,0
2050,0
2051,1
2052,0
2053,1
2054,1
2055,1
2056,1
2057,1
2058,0
2059,1
2060,1
2061,1
2062,1
2063,0
2064,1
2065,1
2066,0
2067,0
2068,0
2069,1
2070,1
2071,1
2072,0
2073,0
2074,1
2075,1
2076,0
2077,1
2078,1
2079,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,1
2086,1
2087,0
2088,1
2089,0
2090,1
2091,1
2092,1
2093,1
2094,0
2095,0
2096,0
2097,1
2098,1
2099,1
2100,1
2101,0
2102,0
2103,0
2104,1
2105,1
2106,1
2107,0
2108,0
2109,1
2110,1
2111,1
2112,0
2113,1
2114,1
2115,1
2116,1
2117,1
2118,0
2119,1
2120,0
2121,1
2122,1
2123,0
2124,1
2125,0
2126,0
2127,0
2128,0
2129,0
2130,1
2131,1
2132,1
2133,0
2134,0
2135,1
2136,1
2137,1
2138,1
2139,1
2140,1
2141,1
2142,0
2143,1
2144,1
2145,1
2146,0
2147,1
2148,1
2149,1
2150,1
2151,0
2152,1
2153,0
2154,1
2155,1
2156,1
2157,1
2158,1
2159,1
2160,0
2161,0
2162,0
2163,0
2164,0
2165,0
2166,1
2167,1
2168,0
2169,1
2170,1
2171,1
2172,1
2173,1
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
2180,1
2181,1
2182,1
2183,0
2184,0
2185,1
2186,1
2187,1
2188,0
2189,1
2190,0
2191,1
2192,0
2193,0
2194,1
2195,1
2196,1
2197,1
2198,1
2199,0
2200,1
2201,1
2202,1
2203,0
2204,1
2205,1
2206,1
2207,1
2208,1
2209,0
2210,0
2211,1
2212,0
2213,0
2214,1
2215,0
2216,1
2217,1
2218,0
2219,1
2220,1
2221,0
2222,1
2223,1
2224,1
2225,1
2226,1
2227,0
2228,1
2229,0
2230,1
2231,0
2232,1
2233,1
2234,1
2235,1
2236,0
2237,0
2238,1
2239,0
2240,0
2241,1
2242,1
2243,1
2244,1
2245,1
2246,1
2247,0
2248,1
2249,0
2250,1
2251,0
2252,0
2253,1
2254,1
2255,1
2256,1
2257,1
2258,1
2259,1
2260,1
2261,0
2262,0
2263,1
2264,1
2265,1
2266,1
2267,1
2268,1
2269,1
2270,0
2271,0
2272,1
2273,0
2274,1
2275,1
2276,1
2277,1
2278,1
2279,0
2280,0
2281,1
2282,0
2283,0
2284,0
2285,1
2286,0
2287,0
2288,1
2289,1
2290,0
2291,0
2292,1
2293,1
2294,1
2295,1
2296,1
2297,1
2298,1
2299,1
2300,0
2301,0
2302,1
2303,0
2304,1
2305,0
2306,1
2307,1
2308,1
2309,1
2310,1
2311,1
2312,1
2313,0
2314,0
2315,1
2316,1
2317,1
2318,1
2319,0
2320,1
2321,1
2322,1
2323,1
2324,0
2325,0
2326,1
2327,0
2328,1
2329,0
2330,0
2331,1
2332,0
2333,1
2334,0
2335,1
2336,0
2337,0
2338,1
2339,1
2340,1
2341,0
2342,0
2343,1
2344,1
2345,0
2346,0
2347,0
2348,1
2349,1
2350,1
2351,1
2352,0
2353,0
2354,1
2355,1
2356,1
2357,1
2358,1
2359,0
2360,0
2361,0
2362,1
2363,1
2364,1
2365,0
2366,1
2367,0
2368,1
2369,0
2370,1
2371,1
2372,0
2373,1
2374,0
2375,1
2376,1
2377,0
2378,0
2379,1
2380,0
2381,1
2382,0
2383,1
2384,1
2385,1
2386,1
2387,1
2388,1
2389,1
2390,1
2391,1
2392,0
2393,1
2394,1
2395,1
2396,1
2397,1
2398,0
2399,0
2400,1
2401,1
2402,1
2403,1
2404,1
2405,0
2406,1
2407,1
2408,0
2409,0
2410,1
2411,0
2412,0
2413,0
2414,1
2415,0
2416,1
2417,1
2418,1
2419,0
2420,1
2421,1
2422,1
2423,0
2424,1
2425,0
2426,1
2427,1
2428,1
2429,1
2430,1
2431,1
2432,1
2433,1
2434,1
2435,1
2436,0
2437,1
2438,1
2439,0
2440,0
2441,0
2442,1
2443,0
2444,1
2445,1
2446,1
2447,1
2448,0
2449,1
2450,1
2451,1
2452,1
2453,1
2454,1
2455,0
2456,1
2457,1
2458,0
2459,1
2460,1
2461,1
2462,1
2463,1
2464,0
2465,0
2466,0
2467,1
2468,1
2469,1
2470,0
2471,1
2472,1
2473,0
2474,1
2475,1
2476,0
2477,0
2478,1
2479,1
2480,1
2481,1
2482,1
2483,1
2484,0
2485,1
2486,1
2487,1
2488,0
2489,1
2490,1
2491,1
2492,1
2493,1
2494,1
2495,1
2496,1
2497,1
2498,1
2499,1
2500,1
2501,0
2502,0
2503,1
2504,0
2505,0
2506,1
2507,1
2508,1
2509,1
2510,1
2511,1
2512,1
2513,1
2514,1
2515,0
2516,1
2517,0
2518,1
2519,1
2520,1
2521,1
2522,0
2523,0
2524,1
2525,0
2526,0
2527,1
2528,1
2529,1
2530,0
2531,0
2532,1
2533,0
2534,0
2535,0
2536,0
2537,0
2538,1
2539,0
2540,0
2541,1
2542,0
2543,1
2544,1
2545,1
2546,1
2547,1
2548,0
2549,1
2550,0
2551,1
2552,0
2553,0
2554,1
2555,1
2556,0
2557,1
2558,1
2559,0
2560,1
2561,1
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,1
2569,1
2570,1
2571,0
2572,1
2573,1
2574,1
2575,0
2576,0
2577,1
2578,1
2579,1
2580,1
2581,1
2582,1
2583,1
2584,0
2585,0
2586,1
2587,1
2588,0
2589,1
2590,1
2591,1
2592,1
2593,1
2594,1
2595,0
2596,0
2597,1
2598,0
2599,0
2600,1
2601,1
2602,1
2603,1
2604,1
2605,1
2606,0
2607,0
2608,0
2609,0
2610,0
2611,1
2612,1
2613,1
2614,1
2615,0
2616,1
2617,1
2618,1
2619,0
2620,0
2621,0
2622,0
2623,1
2624,1
2625,1
2626,0
2627,1
2628,1
2629,1
2630,0
2631,1
2632,0
2633,1
2634,1
2635,1
2636,1
2637,1
2638,1
2639,1
2640,0
2641,1
2642,1
2643,1
2644,1
2645,1
2646,1
2647,1
2648,1
2649,1
2650,0
2651,1
2652,1
2653,0
2654,1
2655,0
2656,0
2657,1
2658,0
2659,0
2660,1
2661,1
2662,0
2663,1
2664,1
2665,1
2666,0
2667,1
2668,1
2669,1
2670,1
2671,1
2672,1
2673,1
2674,0
2675,1
2676,1
2677,1
2678,1
2679,0
2680,1
2681,1
2682,1
2683,1
2684,1
2685,0
2686,0
2687,1
2688,1
2689,1
2690,0
2691,1
2692,0
2693,0
2694,1
2695,1
2696,1
2697,1
2698,0
2699,1
2700,1
2701,0
2702,0
2703,1
2704,0
2705,1
2706,1
2707,1
2708,1
2709,1
2710,0
2711,1
2712,1
2713,0
2714,1
2715,1
2716,1
2717,1
2718,0
2719,1
2720,0
2721,1
2722,0
2723,0
2724,1
2725,1
2726,1
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,1
2734,1
2735,1
2736,1
2737,0
2738,0
2739,0
2740,1
2741,0
2742,1
2743,1
2744,1
2745,1
2746,0
2747,0
2748,1
2749,1
2750,1
2751,0
2752,0
2753,0
2754,1
2755,0
2756,0
2757,0
2758,0
2759,1
2760,1
2761,1
2762,1
2763,0
2764,1
2765,0
2766,1
2767,1
2768,0
2769,0
2770,1
2771,1
2772,0
2773,0
2774,1
2775,0
2776,1
2777,0
2778,1
2779,1
2780,0
2781,1
2782,0
2783,1
2784,1
2785,0
2786,1
2787,0
2788,1
2789,1
2790,1
2791,0
2792,0
2793,1
2794,0
2795,1
2796,1
2797,1
2798,0
2799,1
2800,1
2801,1
2802,0
2803,1
2804,1
2805,0
2806,0
2807,1
2808,1
2809,0
2810,1
2811,1
2812,0
2813,1
2814,1
2815,1
2816,0
2817,1
2818,0
2819,1
2820,1
2821,1
2822,1
2823,1
2824,1
2825,0
2826,1
2827,1
2828,1
2829,1
2830,0
2831,0
2832,1
2833,1
2834,1
2835,1
2836,0
2837,1
2838,1
2839,0
2840,1
2841,1
2842,0
2843,0
2844,1
2845,1
2846,1
2847,0
2848,1
2849,1
