,0
1061,1
1062,1
1063,1
1064,1
1065,0
1066,1
1067,1
1068,0
1069,1
1070,0
1071,0
1072,0
1073,1
1074,1
1075,0
1076,1
1077,0
1078,1
1079,0
1080,0
1081,1
1082,0
1083,0
1084,1
1085,1
1086,0
1087,0
1088,1
1089,0
1090,0
1091,0
1092,1
1093,1
1094,0
1095,0
1096,1
1097,1
1098,0
1099,1
1100,1
1101,1
1102,0
1103,0
1104,1
1105,1
1106,1
1107,1
1108,1
1109,0
1110,0
1111,1
1112,0
1113,0
1114,0
1115,1
1116,1
1117,1
1118,0
1119,0
1120,0
1121,1
1122,0
1123,0
1124,1
1125,0
1126,1
1127,0
1128,1
1129,1
1130,0
1131,1
1132,0
1133,0
1134,0
1135,1
1136,1
1137,0
1138,1
1139,1
1140,1
1141,1
1142,1
1143,0
1144,0
1145,1
1146,1
1147,1
1148,0
1149,0
1150,1
1151,0
1152,0
1153,0
1154,1
1155,1
1156,1
1157,0
1158,0
1159,0
1160,0
1161,1
1162,0
1163,1
1164,1
1165,0
1166,1
1167,0
1168,1
1169,1
1170,1
1171,0
1172,1
1173,0
1174,1
1175,1
1176,0
1177,0
1178,1
1179,0
1180,1
1181,0
1182,0
1183,1
1184,0
1185,0
1186,1
1187,0
1188,1
1189,1
1190,0
1191,1
1192,1
1193,1
1194,1
1195,0
1196,0
1197,0
1198,0
1199,0
1200,1
1201,1
1202,0
1203,1
1204,0
1205,1
1206,1
1207,0
1208,1
1209,0
1210,1
1211,1
1212,1
1213,0
1214,1
1215,0
1216,0
1217,1
1218,1
1219,1
1220,1
1221,1
1222,1
1223,0
1224,1
1225,1
1226,1
1227,0
1228,0
1229,0
1230,1
1231,0
1232,1
1233,0
1234,1
1235,0
1236,1
1237,1
1238,1
1239,1
1240,1
1241,0
1242,0
1243,0
1244,1
1245,0
1246,0
1247,0
1248,0
1249,1
1250,0
1251,1
1252,1
1253,0
1254,1
1255,1
1256,0
1257,0
1258,1
1259,1
1260,1
1261,0
1262,0
1263,1
1264,1
1265,0
1266,1
1267,1
1268,1
1269,1
1270,0
1271,0
1272,1
1273,1
1274,1
1275,1
1276,1
1277,1
1278,0
1279,1
1280,0
1281,0
1282,0
1283,0
1284,1
1285,1
1286,0
1287,0
1288,1
1289,1
1290,0
1291,0
1292,1
1293,1
1294,0
1295,0
1296,0
1297,1
1298,0
1299,1
1300,0
1301,0
1302,1
1303,1
1304,0
1305,1
1306,0
1307,1
1308,1
1309,1
1310,1
1311,1
1312,1
1313,1
1314,1
1315,0
1316,1
1317,1
1318,1
1319,1
1320,0
1321,1
1322,1
1323,0
1324,1
1325,1
1326,1
1327,1
1328,0
1329,0
1330,0
1331,1
1332,0
1333,1
1334,1
1335,1
1336,0
1337,0
1338,1
1339,1
1340,1
1341,0
1342,1
1343,1
1344,0
1345,1
1346,1
1347,0
1348,1
1349,0
1350,0
1351,1
1352,1
1353,0
1354,1
1355,1
1356,1
1357,0
1358,1
1359,0
1360,1
1361,1
1362,0
1363,0
1364,0
1365,1
1366,0
1367,1
1368,1
1369,0
1370,0
1371,0
1372,1
1373,1
1374,1
1375,1
1376,0
1377,1
1378,1
1379,0
1380,1
1381,1
1382,1
1383,0
1384,1
1385,1
1386,0
1387,0
1388,0
1389,1
1390,1
1391,0
1392,1
1393,1
1394,1
1395,1
1396,0
1397,0
1398,1
1399,1
1400,1
1401,1
1402,1
1403,0
1404,0
1405,1
1406,1
1407,1
1408,1
1409,1
1410,0
1411,1
1412,0
1413,0
1414,1
1415,1
1416,1
1417,0
1418,0
1419,1
1420,1
1421,0
1422,1
1423,1
1424,1
1425,0
1426,1
1427,1
1428,1
1429,0
1430,1
1431,0
1432,0
1433,0
1434,0
1435,0
1436,0
1437,1
1438,1
1439,0
1440,1
1441,1
1442,1
1443,1
1444,0
1445,0
1446,0
1447,0
1448,1
1449,0
1450,1
1451,0
1452,0
1453,1
1454,0
1455,0
1456,1
1457,0
1458,0
1459,1
1460,0
1461,1
1462,1
1463,0
1464,1
1465,1
1466,1
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,1
1474,0
1475,1
1476,0
1477,0
1478,0
1479,0
1480,1
1481,0
1482,1
1483,1
1484,1
1485,0
1486,1
1487,1
1488,0
1489,0
1490,1
1491,0
1492,0
1493,0
1494,0
1495,0
1496,1
1497,1
1498,0
1499,0
1500,0
1501,1
1502,1
1503,1
1504,0
1505,1
1506,1
1507,1
1508,1
1509,0
1510,0
1511,0
1512,1
1513,0
1514,1
1515,0
1516,0
1517,1
1518,1
1519,1
1520,0
1521,0
1522,1
1523,1
1524,1
1525,0
1526,0
1527,0
1528,0
1529,0
1530,0
1531,0
1532,1
1533,1
1534,0
1535,0
1536,1
1537,0
1538,1
1539,0
1540,1
1541,1
1542,1
1543,0
1544,1
1545,0
1546,0
1547,1
1548,0
1549,1
1550,1
1551,1
1552,1
1553,0
1554,0
1555,0
1556,0
1557,1
1558,0
1559,0
1560,1
1561,0
1562,0
1563,1
1564,1
1565,1
1566,0
1567,1
1568,1
1569,0
1570,1
1571,1
1572,0
1573,0
1574,1
1575,1
1576,1
1577,0
1578,0
1579,0
1580,1
1581,1
1582,1
1583,1
1584,1
1585,0
1586,0
1587,1
1588,1
1589,1
1590,1
1591,1
1592,1
1593,1
1594,1
1595,1
1596,1
1597,0
1598,1
1599,1
1600,1
1601,1
1602,1
1603,0
1604,1
1605,1
1606,0
1607,0
1608,1
1609,1
1610,0
1611,1
1612,0
1613,0
1614,0
1615,1
1616,1
1617,1
1618,0
1619,1
1620,1
1621,0
1622,1
1623,1
1624,1
1625,1
1626,0
1627,1
1628,0
1629,1
1630,0
1631,0
1632,1
1633,1
1634,1
1635,1
1636,1
1637,0
1638,1
1639,1
1640,0
1641,1
1642,0
1643,1
1644,1
1645,0
1646,1
1647,0
1648,1
1649,1
1650,1
1651,1
1652,0
1653,0
1654,1
1655,0
1656,1
1657,1
1658,1
1659,0
1660,1
1661,0
1662,0
1663,0
1664,1
1665,1
1666,1
1667,0
1668,1
1669,1
1670,0
1671,1
1672,1
1673,1
1674,1
1675,0
1676,1
1677,0
1678,0
1679,0
1680,1
1681,0
1682,1
1683,1
1684,1
1685,1
1686,1
1687,0
1688,1
1689,1
1690,1
1691,1
1692,0
1693,0
1694,1
1695,0
1696,0
1697,0
1698,0
1699,0
1700,0
1701,1
1702,1
1703,0
1704,0
1705,0
1706,1
1707,1
1708,0
1709,1
1710,0
1711,0
1712,1
1713,0
1714,1
1715,1
1716,1
1717,0
1718,0
1719,1
1720,1
1721,0
1722,1
1723,1
1724,1
1725,0
1726,1
1727,0
1728,0
1729,0
1730,1
1731,1
1732,0
1733,1
1734,1
1735,0
1736,1
1737,1
1738,1
1739,1
1740,1
1741,0
1742,0
1743,1
1744,0
1745,0
1746,0
1747,0
1748,0
1749,1
1750,0
1751,0
1752,0
1753,0
1754,1
1755,0
1756,0
1757,1
1758,0
1759,1
1760,0
1761,1
1762,1
1763,1
1764,1
1765,0
1766,1
1767,1
1768,0
1769,0
1770,1
1771,0
1772,1
1773,0
1774,1
1775,1
1776,1
1777,0
1778,0
1779,1
1780,0
1781,1
1782,1
1783,1
1784,0
1785,0
1786,1
1787,0
1788,1
1789,1
1790,1
1791,0
1792,1
1793,1
1794,1
1795,1
1796,1
1797,1
1798,1
1799,1
1800,1
1801,1
1802,1
1803,1
1804,1
1805,0
1806,0
1807,0
1808,1
1809,0
1810,0
1811,1
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,1
1820,1
1821,1
1822,0
1823,1
1824,0
1825,0
1826,1
1827,1
1828,0
1829,0
1830,1
1831,0
1832,1
1833,1
1834,1
1835,1
1836,1
1837,1
1838,1
1839,0
1840,1
1841,1
1842,1
1843,0
1844,1
1845,0
1846,1
1847,0
1848,1
1849,1
1850,1
1851,1
1852,0
1853,0
1854,0
1855,1
1856,1
1857,0
1858,0
1859,1
1860,1
1861,0
1862,0
1863,1
1864,1
1865,1
1866,1
1867,1
1868,1
1869,1
1870,1
1871,0
1872,0
1873,0
1874,1
1875,1
1876,0
1877,1
1878,0
1879,0
1880,0
1881,0
1882,0
1883,1
1884,1
1885,0
1886,1
1887,0
1888,1
1889,1
1890,1
1891,0
1892,1
1893,1
1894,0
1895,1
1896,0
1897,1
1898,0
1899,1
1900,0
1901,0
1902,0
1903,1
1904,0
1905,0
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,1
1913,1
1914,0
1915,0
1916,1
1917,1
1918,0
1919,1
1920,1
1921,0
1922,0
1923,0
1924,1
1925,1
1926,1
1927,1
1928,0
1929,1
1930,1
1931,1
1932,1
1933,1
1934,0
1935,1
1936,1
1937,0
1938,1
1939,1
1940,1
1941,1
1942,1
1943,0
1944,1
1945,1
1946,0
1947,1
1948,0
1949,1
1950,1
1951,0
1952,0
1953,1
1954,1
1955,1
1956,1
1957,0
1958,0
1959,0
1960,1
1961,1
1962,0
1963,0
1964,0
1965,1
1966,1
1967,1
1968,0
1969,1
1970,1
1971,1
1972,0
1973,1
1974,1
1975,1
1976,1
1977,1
1978,1
1979,0
1980,1
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,1
1989,1
1990,1
1991,0
1992,1
1993,1
1994,0
1995,0
1996,0
1997,0
1998,1
1999,0
2000,1
2001,0
2002,0
2003,1
2004,0
2005,0
2006,1
2007,0
2008,1
2009,1
2010,1
2011,1
2012,0
2013,1
2014,1
2015,0
2016,1
2017,0
2018,0
2019,1
2020,1
2021,1
2022,1
2023,1
2024,1
2025,0
2026,0
2027,1
2028,1
2029,1
2030,1
2031,1
2032,0
2033,0
2034,0
2035,0
2036,1
2037,1
2038,0
2039,0
2040,0
2041,0
2042,1
2043,1
2044,0
2045,1
2046,0
2047,0
2048,0
2049,0
2050,1
2051,1
2052,0
2053,1
2054,1
2055,1
2056,0
2057,0
2058,1
2059,1
2060,0
2061,1
2062,1
2063,0
2064,1
2065,0
2066,1
2067,1
2068,1
2069,1
2070,1
2071,1
2072,1
2073,0
2074,1
2075,0
2076,0
2077,0
2078,1
2079,1
2080,1
2081,0
2082,1
2083,1
2084,1
2085,1
2086,1
2087,0
2088,1
2089,1
2090,0
2091,1
2092,1
2093,0
2094,1
2095,1
2096,0
2097,1
2098,1
2099,0
2100,1
2101,1
2102,0
2103,0
2104,1
2105,1
2106,1
2107,0
2108,1
2109,0
2110,0
2111,1
2112,1
2113,0
2114,0
2115,1
2116,1
2117,0
2118,0
2119,1
2120,1
2121,0
2122,0
2123,0
2124,1
2125,1
2126,0
2127,1
2128,1
2129,1
2130,0
2131,0
2132,0
2133,1
2134,0
2135,1
2136,0
2137,0
2138,0
2139,0
2140,1
2141,1
2142,0
2143,0
2144,0
2145,1
2146,1
2147,0
2148,0
2149,0
2150,0
2151,1
2152,1
2153,1
2154,1
2155,0
2156,0
2157,1
2158,1
2159,0
2160,1
2161,0
2162,1
2163,1
2164,1
2165,0
2166,0
2167,0
2168,1
2169,1
2170,0
2171,1
2172,0
2173,0
2174,0
2175,0
2176,0
2177,1
2178,0
2179,1
2180,1
2181,0
2182,0
2183,1
2184,1
2185,0
2186,1
2187,0
2188,0
2189,1
2190,1
2191,0
2192,0
2193,0
2194,1
2195,1
2196,0
2197,0
2198,0
2199,1
2200,0
2201,0
2202,1
2203,0
2204,0
2205,1
2206,0
2207,0
2208,1
2209,1
2210,0
2211,1
2212,1
2213,1
2214,0
2215,0
2216,1
2217,1
2218,0
2219,0
2220,1
2221,1
2222,1
2223,0
2224,0
2225,1
2226,1
2227,0
2228,0
2229,1
2230,1
2231,0
2232,1
2233,1
2234,1
2235,0
2236,1
2237,0
2238,1
2239,0
2240,1
2241,1
2242,1
2243,1
2244,1
2245,1
2246,0
2247,1
2248,0
2249,0
2250,0
2251,0
2252,0
2253,1
2254,0
2255,0
2256,1
2257,1
2258,1
2259,0
2260,1
2261,0
2262,1
2263,0
2264,0
2265,1
2266,1
2267,1
2268,0
2269,0
2270,1
2271,0
2272,0
2273,1
2274,0
2275,1
2276,1
2277,0
2278,0
2279,0
2280,1
2281,0
2282,1
2283,1
2284,1
2285,1
2286,1
2287,0
2288,1
2289,1
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,1
2297,0
2298,0
2299,1
2300,0
2301,1
2302,1
2303,0
2304,1
2305,0
2306,1
2307,1
2308,1
2309,1
2310,0
2311,1
2312,0
2313,0
2314,1
2315,0
2316,1
2317,0
2318,1
2319,1
2320,0
2321,1
2322,0
2323,1
2324,0
2325,0
2326,0
2327,0
2328,1
2329,0
2330,0
2331,1
2332,0
2333,1
2334,1
2335,0
2336,1
2337,1
2338,0
2339,1
2340,0
2341,0
2342,1
2343,0
2344,1
2345,1
2346,1
2347,1
2348,0
2349,0
2350,0
2351,1
2352,1
2353,1
2354,1
2355,1
2356,0
2357,1
2358,1
2359,1
2360,0
2361,1
2362,1
2363,1
2364,0
2365,1
2366,1
2367,0
2368,1
2369,1
2370,1
2371,1
2372,0
2373,1
2374,1
2375,0
2376,1
2377,0
2378,0
2379,1
2380,0
2381,0
2382,1
2383,0
2384,1
2385,0
2386,0
2387,1
2388,1
2389,0
2390,1
2391,0
2392,1
2393,0
2394,0
2395,1
2396,1
2397,1
2398,1
2399,0
2400,1
2401,1
2402,1
2403,1
2404,0
2405,1
2406,0
2407,1
2408,1
2409,1
2410,1
2411,0
2412,0
2413,1
2414,0
2415,1
2416,0
2417,1
2418,0
2419,0
2420,1
2421,1
2422,1
2423,0
2424,1
2425,0
2426,0
2427,1
2428,1
2429,0
2430,0
2431,1
2432,1
2433,0
2434,1
2435,1
2436,0
2437,1
2438,1
2439,0
2440,1
2441,0
2442,1
2443,1
2444,1
2445,0
2446,1
2447,0
2448,1
2449,0
2450,0
2451,1
2452,1
2453,1
2454,1
2455,0
2456,0
2457,0
2458,0
2459,0
2460,1
2461,0
2462,1
2463,1
2464,1
2465,1
2466,0
2467,1
2468,1
2469,1
2470,0
2471,1
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0
2479,0
2480,1
2481,0
2482,0
2483,1
2484,1
2485,1
2486,1
2487,1
2488,0
2489,0
2490,0
2491,1
2492,0
2493,1
2494,1
2495,0
2496,1
2497,0
2498,0
2499,0
2500,1
2501,1
2502,1
2503,0
2504,0
2505,1
2506,0
2507,0
2508,1
2509,1
2510,0
2511,0
2512,0
2513,0
2514,0
2515,1
2516,1
2517,0
2518,1
2519,1
2520,1
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,1
2530,1
2531,0
2532,1
2533,1
2534,1
2535,0
2536,1
2537,1
2538,1
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,1
2546,0
2547,1
2548,1
2549,0
2550,0
2551,0
2552,1
2553,0
2554,1
2555,1
2556,0
2557,0
2558,0
2559,1
2560,1
2561,1
2562,1
2563,1
2564,1
2565,1
2566,0
2567,1
2568,0
2569,0
2570,1
2571,1
2572,0
2573,1
2574,1
2575,1
2576,0
2577,1
2578,0
2579,1
2580,0
2581,0
2582,1
2583,0
2584,0
2585,0
2586,1
2587,0
2588,1
2589,1
2590,1
2591,1
2592,1
2593,0
2594,1
2595,1
2596,1
2597,1
2598,0
2599,0
2600,0
2601,1
2602,1
2603,1
2604,0
2605,1
2606,1
2607,1
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,1
2616,1
2617,1
2618,0
2619,0
2620,1
2621,1
2622,1
2623,0
2624,1
2625,1
2626,1
2627,1
2628,0
2629,1
2630,1
2631,1
2632,1
2633,0
2634,0
2635,1
2636,0
2637,1
2638,1
2639,0
2640,1
2641,1
2642,1
2643,1
2644,0
2645,1
2646,1
2647,1
2648,1
2649,0
2650,1
2651,0
2652,0
2653,1
2654,1
2655,0
2656,0
2657,0
2658,1
2659,1
2660,0
2661,0
2662,1
2663,0
2664,0
2665,1
2666,0
2667,1
2668,1
2669,0
2670,1
2671,0
2672,1
2673,1
2674,1
2675,1
2676,1
2677,0
2678,1
2679,0
2680,0
2681,0
2682,1
2683,0
2684,0
2685,1
2686,1
2687,0
2688,1
2689,0
2690,1
2691,0
2692,1
2693,1
2694,1
2695,0
2696,0
2697,0
2698,0
2699,1
2700,0
2701,0
2702,0
2703,1
2704,1
2705,1
2706,0
2707,1
2708,0
2709,1
2710,1
2711,0
2712,1
2713,1
2714,1
2715,0
2716,1
2717,1
2718,0
2719,0
2720,1
2721,0
2722,0
2723,1
2724,1
2725,1
2726,0
2727,1
2728,1
2729,1
2730,0
2731,1
2732,0
2733,1
2734,0
2735,0
2736,0
2737,1
2738,1
2739,1
2740,0
2741,0
2742,0
2743,0
2744,0
2745,1
2746,0
2747,1
2748,0
2749,1
2750,0
2751,1
2752,0
2753,0
2754,0
2755,0
2756,1
2757,1
2758,1
2759,0
2760,0
2761,0
2762,1
2763,0
2764,0
2765,1
2766,1
2767,1
2768,0
2769,1
2770,0
2771,0
2772,1
2773,0
2774,1
2775,1
2776,1
2777,0
2778,1
2779,0
2780,0
2781,1
2782,1
2783,0
2784,1
2785,1
2786,1
2787,1
2788,1
2789,0
2790,1
2791,1
2792,0
2793,1
2794,0
2795,0
2796,1
2797,1
2798,0
2799,1
2800,0
2801,1
2802,1
2803,0
2804,1
2805,1
2806,0
2807,1
2808,0
2809,0
2810,1
2811,1
2812,1
2813,0
2814,1
2815,1
2816,0
2817,0
2818,1
2819,1
2820,1
2821,0
2822,0
2823,1
2824,0
2825,0
2826,1
2827,1
2828,0
2829,1
2830,0
2831,1
2832,1
2833,0
2834,1
2835,0
2836,1
2837,0
2838,1
2839,1
2840,0
2841,0
2842,0
2843,0
2844,0
2845,1
2846,0
2847,0
2848,0
2849,1
2850,1
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,1
2858,0
2859,1
2860,0
2861,0
2862,0
2863,1
2864,0
2865,1
2866,1
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2873,0
2874,0
2875,0
2876,0
2877,1
2878,1
2879,1
2880,0
2881,0
2882,1
2883,0
2884,1
2885,1
2886,0
2887,0
2888,0
2889,1
2890,1
2891,0
2892,1
2893,1
2894,1
2895,1
2896,0
2897,0
2898,0
2899,0
2900,1
2901,0
2902,1
2903,1
2904,1
2905,1
2906,0
2907,1
2908,1
2909,0
2910,1
2911,0
2912,0
2913,1
2914,1
2915,1
2916,1
2917,0
2918,1
2919,0
2920,0
2921,0
2922,1
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,1
2930,0
2931,1
2932,1
2933,0
2934,1
2935,0
2936,1
2937,1
2938,1
2939,0
2940,0
2941,0
2942,1
2943,1
2944,0
2945,1
2946,1
2947,0
2948,0
2949,0
2950,0
2951,0
2952,1
2953,0
2954,1
2955,1
2956,0
2957,1
2958,0
2959,1
2960,0
2961,1
2962,1
2963,1
2964,0
2965,0
2966,1
2967,1
2968,1
2969,1
2970,1
2971,1
2972,1
2973,1
2974,0
2975,0
2976,1
2977,1
2978,1
2979,0
2980,1
2981,0
2982,1
2983,0
2984,0
2985,0
2986,1
2987,0
2988,0
2989,0
2990,1
2991,1
2992,0
2993,0
2994,1
2995,1
2996,1
2997,1
